race_id,row,col,exacta,exacta_reverse,quinella_place,verdict
2019-11-10_1_09,11,15,9999.9,6541.3,912.2,bet placed
2019-11-10_1_09,11,16,9999.9,9999.9,778.9,bet placed
2019-11-10_1_09,12,15,9999.9,9786.1,841.6,bet placed
2019-11-10_1_09,12,16,9999.9,9999.9,588.4,bet placed
2019-11-10_1_09,16,11,9999.9,9999.9,778.9,bet placed
2019-11-10_1_09,16,12,9999.9,9999.9,588.4,bet placed
2019-11-10_1_09,16,15,9999.9,9229.0,756.1,bet placed
2019-11-10_3_06,1,9,9999.9,8611.7,600.7,bet placed
2019-11-10_3_06,4,9,9999.9,9999.9,508.9,bet placed
2019-11-10_3_06,8,4,9999.9,9197.2,597.4,bet placed
2019-11-10_3_06,8,9,9999.9,7913.0,543.7,bet placed
2019-11-10_3_06,9,4,9999.9,9999.9,508.9,bet placed
2019-11-15_3_01,4,7,9999.9,9999.9,646.1,bet placed
2019-11-15_3_01,7,4,9999.9,9999.9,646.1,bet placed
2019-11-15_3_03,2,11,9999.9,9999.9,414.8,bet placed
2019-11-15_3_03,11,2,9999.9,9999.9,414.8,bet placed
2019-11-15_3_04,1,9,9999.9,9999.9,297.9,bet placed
2019-11-15_3_04,9,1,9999.9,9999.9,297.9,bet placed
2019-11-16_1_04,3,11,9999.9,6921.5,244.9,bet placed
2019-11-16_1_04,4,11,9999.9,9747.6,496.7,bet placed
2019-11-16_1_04,5,11,9999.9,9999.9,409.9,bet placed
2019-11-16_1_04,11,5,9999.9,9999.9,409.9,bet placed
2019-11-16_1_05,2,8,9999.9,9004.0,570.0,bet placed
2019-11-16_1_05,2,10,9999.9,7188.9,386.2,bet placed
2019-11-17_1_02,4,8,9999.9,7925.0,691.0,bet placed
2019-11-17_1_02,5,8,9999.9,9999.9,1029.3,bet placed
2019-11-17_1_02,8,5,9999.9,9999.9,1029.3,bet placed
2019-11-17_1_02,8,11,9999.9,9576.0,744.7,bet placed
2019-11-17_1_02,11,4,9999.9,7327.8,237.8,bet placed
2019-11-17_1_03,6,11,9999.9,9999.9,480.8,bet placed
2019-11-17_1_03,11,6,9999.9,9999.9,480.8,bet placed
2019-11-17_3_06,1,8,9999.9,9225.8,803.1,bet placed
2019-11-17_3_06,1,9,9999.9,9999.9,623.0,bet placed
2019-11-17_3_06,2,12,9999.9,8919.1,332.1,bet placed
2019-11-17_3_06,3,9,9999.9,9999.9,652.0,bet placed
2019-11-17_3_06,3,12,9999.9,9999.9,773.5,bet placed
2019-11-17_3_06,6,12,9999.9,3211.2,463.8,bet placed
2019-11-17_3_06,7,12,9999.9,9999.9,800.3,bet placed
2019-11-17_3_06,8,12,9999.9,9999.9,868.1,bet placed
2019-11-17_3_06,9,1,9999.9,9999.9,623.0,bet placed
2019-11-17_3_06,9,3,9999.9,9999.9,652.0,bet placed
2019-11-17_3_06,9,12,9999.9,9999.9,964.4,bet placed
2019-11-17_3_06,12,3,9999.9,9999.9,773.5,bet placed
2019-11-17_3_06,12,7,9999.9,9999.9,800.3,bet placed
2019-11-17_3_06,12,8,9999.9,9999.9,868.1,bet placed
2019-11-17_3_06,12,9,9999.9,9999.9,964.4,bet placed
2019-11-17_3_06,15,8,9999.9,4505.6,544.9,bet placed
2019-11-22_2_01,8,5,9999.9,2819.5,100.2,bet placed
2019-11-22_3_04,5,10,9999.9,9999.9,360.1,bet placed
2019-11-22_3_04,10,5,9999.9,9999.9,360.1,bet placed
2019-11-22_3_07,3,10,9999.9,7320.3,495.2,bet placed
2019-11-22_3_07,7,10,9999.9,3660.1,439.5,bet placed
2019-11-23_1_02,2,9,9999.9,6957.9,385.7,bet placed
2019-11-24_1_02,11,6,9999.9,9447.5,468.0,bet placed
2019-11-24_1_02,12,5,9999.9,8162.2,480.9,bet placed
2019-11-24_1_02,12,8,9999.9,6875.9,657.8,bet placed
2019-11-24_1_04,2,7,9999.9,9999.9,261.0,bet placed
2019-11-24_1_04,2,10,9999.9,9668.9,329.2,bet placed
2019-11-24_1_04,6,7,9999.9,8896.4,410.6,bet placed
2019-11-24_1_04,7,2,9999.9,9999.9,261.0,bet placed
2019-11-24_1_04,7,9,9999.9,8921.0,309.1,bet placed
2019-11-24_1_04,7,10,9999.9,9999.9,490.5,bet placed
2019-11-24_1_04,10,7,9999.9,9999.9,490.5,bet placed
2019-11-24_1_04,12,7,9999.9,6433.1,306.8,bet placed
2019-11-24_1_06,11,8,9999.9,8545.7,426.6,bet placed
2019-11-24_1_07,1,12,9999.9,7437.6,773.5,bet placed
2019-11-24_1_07,2,12,9999.9,2524.1,142.8,bet placed
2019-11-24_1_07,7,12,9999.9,7451.8,531.0,bet placed
2019-11-24_1_07,9,12,9999.9,9835.7,494.8,bet placed
2019-11-24_1_07,10,12,9999.9,6464.8,285.4,bet placed
2019-11-24_1_07,12,3,9999.9,8935.4,333.3,bet placed
2019-11-24_3_06,6,13,9999.9,6239.2,398.4,bet placed
2019-11-30_1_02,5,10,9999.9,5984.0,296.6,bet placed
2019-12-01_1_01,1,10,9999.9,8472.3,463.8,bet placed
2019-12-01_1_01,3,4,9999.9,9999.9,301.1,bet placed
2019-12-01_1_01,3,7,9999.9,7956.4,445.8,bet placed
2019-12-01_1_01,3,10,9999.9,9929.6,460.6,bet placed
2019-12-01_1_01,4,3,9999.9,9999.9,301.1,bet placed
2019-12-01_1_01,4,7,9999.9,9999.9,606.5,bet placed
2019-12-01_1_01,4,10,9999.9,9999.9,472.3,bet placed
2019-12-01_1_01,7,4,9999.9,9999.9,606.5,bet placed
2019-12-01_1_01,10,4,9999.9,9999.9,472.3,bet placed
2019-12-01_1_03,1,6,9999.9,8547.2,307.5,bet placed
2019-12-01_1_03,1,11,9999.9,9999.9,578.4,bet placed
2019-12-01_1_03,1,12,9999.9,9999.9,594.4,bet placed
2019-12-01_1_03,4,6,9999.9,9999.9,333.1,bet placed
2019-12-01_1_03,4,11,9999.9,9999.9,1211.7,bet placed
2019-12-01_1_03,4,12,9999.9,9999.9,797.5,bet placed
2019-12-01_1_03,5,6,9999.9,9351.6,333.6,bet placed
2019-12-01_1_03,5,11,9999.9,9999.9,671.6,bet placed
2019-12-01_1_03,5,12,9999.9,9999.9,823.3,bet placed
2019-12-01_1_03,6,4,9999.9,9999.9,333.1,bet placed
2019-12-01_1_03,6,11,9999.9,9999.9,590.1,bet placed
2019-12-01_1_03,11,1,9999.9,9999.9,578.4,bet placed
2019-12-01_1_03,11,4,9999.9,9999.9,1211.7,bet placed
2019-12-01_1_03,11,5,9999.9,9999.9,671.6,bet placed
2019-12-01_1_03,11,6,9999.9,9999.9,590.1,bet placed
2019-12-01_1_03,11,12,9999.9,9999.9,586.7,bet placed
2019-12-01_1_03,12,1,9999.9,9999.9,594.4,bet placed
2019-12-01_1_03,12,4,9999.9,9999.9,797.5,bet placed
2019-12-01_1_03,12,5,9999.9,9999.9,823.3,bet placed
2019-12-01_1_03,12,11,9999.9,9999.9,586.7,bet placed
2019-12-06_3_06,4,9,9999.9,7236.9,297.5,bet placed
2019-12-07_1_01,1,7,9999.9,5833.0,373.3,bet placed
2019-12-07_1_01,1,9,9999.9,7522.4,599.0,bet placed
2019-12-07_1_01,3,4,9999.9,9999.9,385.0,bet placed
2019-12-07_1_01,3,8,9999.9,9999.9,623.0,bet placed
2019-12-07_1_01,3,9,9999.9,9999.9,878.6,bet placed
2019-12-07_1_01,4,3,9999.9,9999.9,385.0,bet placed
2019-12-07_1_01,4,7,9999.9,9999.9,629.9,bet placed
2019-12-07_1_01,4,8,9999.9,9999.9,287.0,bet placed
2019-12-07_1_01,4,9,9999.9,9999.9,453.2,bet placed
2019-12-07_1_01,7,4,9999.9,9999.9,629.9,bet placed
2019-12-07_1_01,7,8,9999.9,9999.9,249.4,bet placed
2019-12-07_1_01,7,9,9999.9,9999.9,300.0,bet placed
2019-12-07_1_01,8,3,9999.9,9999.9,623.0,bet placed
2019-12-07_1_01,8,4,9999.9,9999.9,287.0,bet placed
2019-12-07_1_01,8,7,9999.9,9999.9,249.4,bet placed
2019-12-07_1_01,9,3,9999.9,9999.9,878.6,bet placed
2019-12-07_1_01,9,4,9999.9,9999.9,453.2,bet placed
2019-12-07_1_01,9,7,9999.9,9999.9,300.0,bet placed
2019-12-07_1_01,11,3,9999.9,6037.7,187.4,bet placed
2019-12-07_1_01,11,4,9999.9,5882.9,237.6,bet placed
2019-12-07_1_02,3,8,9999.9,9999.9,468.3,bet placed
2019-12-07_1_02,3,11,9999.9,9999.9,794.3,bet placed
2019-12-07_1_02,5,11,9999.9,9999.9,580.1,bet placed
2019-12-07_1_02,7,11,9999.9,9999.9,613.8,bet placed
2019-12-07_1_02,8,3,9999.9,9999.9,468.3,bet placed
2019-12-07_1_02,11,3,9999.9,9999.9,794.3,bet placed
2019-12-07_1_02,11,5,9999.9,9999.9,580.1,bet placed
2019-12-07_1_02,11,7,9999.9,9999.9,613.8,bet placed
2019-12-07_1_08,1,6,9999.9,7818.0,340.4,bet placed
2019-12-07_1_08,1,8,9999.9,2760.1,748.9,bet placed
2019-12-08_1_01,7,12,9999.9,9999.9,669.7,bet placed
2019-12-08_1_01,12,7,9999.9,9999.9,669.7,bet placed
2019-12-08_1_03,2,7,9999.9,6605.3,505.1,bet placed
2019-12-08_1_03,3,7,9999.9,9999.9,256.7,bet placed
2019-12-08_1_03,7,3,9999.9,9999.9,256.7,bet placed
2019-12-08_1_03,7,9,9999.9,9999.9,388.1,bet placed
2019-12-08_1_03,9,7,9999.9,9999.9,388.1,bet placed
2019-12-08_1_03,11,7,9999.9,6301.1,253.9,bet placed
2019-12-08_1_04,5,12,9999.9,5316.2,340.8,bet placed
2019-12-08_1_04,7,12,9999.9,9999.9,774.8,bet placed
2019-12-08_1_04,12,7,9999.9,9999.9,774.8,bet placed
2019-12-08_1_05,3,12,9999.9,7102.2,474.4,bet placed
2019-12-13_3_01,11,7,9999.9,7964.9,191.9,bet placed
2019-12-13_3_01,12,7,9999.9,8621.8,299.2,bet placed
2019-12-13_3_01,12,8,9999.9,6016.7,301.4,bet placed
2019-12-13_3_03,4,11,9999.9,6490.1,283.6,bet placed
2019-12-13_3_03,5,1,9999.9,8630.1,366.7,bet placed
2019-12-13_3_03,5,10,9999.9,9999.9,352.8,bet placed
2019-12-13_3_03,5,11,9999.9,9999.9,752.2,bet placed
2019-12-13_3_03,7,5,9999.9,7064.5,293.8,bet placed
2019-12-13_3_03,9,5,9999.9,6070.6,350.4,bet placed
2019-12-13_3_03,10,5,9999.9,9999.9,352.8,bet placed
2019-12-13_3_03,11,5,9999.9,9999.9,752.2,bet placed
2019-12-13_3_03,11,6,9999.9,8403.0,364.1,bet placed
2019-12-13_3_04,3,10,9999.9,5630.8,303.0,bet placed
2019-12-13_3_04,8,10,9999.9,4407.9,253.4,bet placed
2019-12-14_1_01,1,8,9999.9,3802.6,381.5,bet placed
2019-12-14_1_01,2,8,9999.9,7746.7,681.1,bet placed
2019-12-14_1_01,4,10,9999.9,9999.9,645.4,bet placed
2019-12-14_1_01,5,8,9999.9,3027.8,320.1,bet placed
2019-12-14_1_01,7,4,9999.9,6650.2,276.9,bet placed
2019-12-14_1_01,7,8,9999.9,9999.9,498.3,bet placed
2019-12-14_1_01,8,4,9999.9,5896.3,556.1,bet placed
2019-12-14_1_01,8,7,9999.9,9999.9,498.3,bet placed
2019-12-14_1_01,8,10,9999.9,9999.9,542.3,bet placed
2019-12-14_1_01,9,4,9999.9,5276.8,318.5,bet placed
2019-12-14_1_01,10,4,9999.9,9999.9,645.4,bet placed
2019-12-14_1_01,10,8,9999.9,9999.9,542.3,bet placed
2019-12-14_1_01,10,11,9999.9,9840.4,254.3,bet placed
2019-12-14_1_01,12,8,9999.9,5644.9,239.5,bet placed
2019-12-14_1_02,1,9,9999.9,9999.9,413.5,bet placed
2019-12-14_1_02,9,1,9999.9,9999.9,413.5,bet placed
2019-12-14_1_02,12,1,9999.9,4409.3,352.5,bet placed
2019-12-15_1_01,4,9,9999.9,6796.2,573.9,bet placed
2019-12-15_1_01,4,10,9999.9,7587.6,463.0,bet placed
2019-12-15_1_01,4,11,9999.9,9999.9,586.2,bet placed
2019-12-15_1_01,4,12,9999.9,9999.9,677.2,bet placed
2019-12-15_1_01,7,9,9999.9,7434.8,471.9,bet placed
2019-12-15_1_01,8,9,9999.9,9999.9,310.2,bet placed
2019-12-15_1_01,8,10,9999.9,9999.9,333.5,bet placed
2019-12-15_1_01,8,11,9999.9,9999.9,334.0,bet placed
2019-12-15_1_01,9,8,9999.9,9999.9,310.2,bet placed
2019-12-15_1_01,9,11,9999.9,9999.9,712.7,bet placed
2019-12-15_1_01,9,12,9999.9,9999.9,569.8,bet placed
2019-12-15_1_01,10,8,9999.9,9999.9,333.5,bet placed
2019-12-15_1_01,10,11,9999.9,9999.9,228.0,bet placed
2019-12-15_1_01,11,4,9999.9,9999.9,586.2,bet placed
2019-12-15_1_01,11,8,9999.9,9999.9,334.0,bet placed
2019-12-15_1_01,11,9,9999.9,9999.9,712.7,bet placed
2019-12-15_1_01,11,10,9999.9,9999.9,228.0,bet placed
2019-12-15_1_01,12,4,9999.9,9999.9,677.2,bet placed
2019-12-15_1_01,12,9,9999.9,9999.9,569.8,bet placed
2019-12-15_1_01,12,10,9999.9,9675.0,246.4,bet placed
2019-12-15_1_03,2,5,9999.9,9999.9,475.0,bet placed
2019-12-15_1_03,2,6,9999.9,9999.9,563.8,bet placed
2019-12-15_1_03,2,10,9999.9,9999.9,499.6,bet placed
2019-12-15_1_03,2,12,9999.9,9999.9,582.9,bet placed
2019-12-15_1_03,5,2,9999.9,9999.9,475.0,bet placed
2019-12-15_1_03,5,6,9999.9,9999.9,455.0,bet placed
2019-12-15_1_03,5,10,9999.9,9999.9,623.4,bet placed
2019-12-15_1_03,6,2,9999.9,9999.9,563.8,bet placed
2019-12-15_1_03,6,5,9999.9,9999.9,455.0,bet placed
2019-12-15_1_03,6,10,9999.9,9999.9,608.3,bet placed
2019-12-15_1_03,6,12,9999.9,9999.9,665.2,bet placed
2019-12-15_1_03,7,6,9999.9,4223.1,184.3,bet placed
2019-12-15_1_03,7,10,9999.9,5312.3,231.8,bet placed
2019-12-15_1_03,7,12,9999.9,4751.0,152.5,bet placed
2019-12-15_1_03,10,2,9999.9,9999.9,499.6,bet placed
2019-12-15_1_03,10,5,9999.9,9999.9,623.4,bet placed
2019-12-15_1_03,10,6,9999.9,9999.9,608.3,bet placed
2019-12-15_1_03,12,2,9999.9,9999.9,582.9,bet placed
2019-12-15_1_03,12,5,9999.9,9335.3,594.9,bet placed
2019-12-15_1_03,12,6,9999.9,9999.9,665.2,bet placed
2019-12-21_1_01,6,10,9999.9,9999.9,965.5,bet placed
2019-12-21_1_01,6,11,9999.9,9999.9,314.9,bet placed
2019-12-21_1_01,10,6,9999.9,9999.9,965.5,bet placed
2019-12-21_1_01,11,6,9999.9,9999.9,314.9,bet placed
2019-12-21_1_02,1,12,9999.9,9999.9,710.4,bet placed
2019-12-21_1_02,3,12,9999.9,9646.3,540.4,bet placed
2019-12-21_1_02,5,12,9999.9,9999.9,1100.2,bet placed
2019-12-21_1_02,7,12,9999.9,5997.4,226.1,bet placed
2019-12-21_1_02,11,5,9999.9,5409.8,412.6,bet placed
2019-12-21_1_02,12,1,9999.9,9999.9,710.4,bet placed
2019-12-21_1_02,12,5,9999.9,9999.9,1100.2,bet placed
2019-12-22_1_02,3,6,9999.9,9999.9,421.0,bet placed
2019-12-22_1_02,3,12,9999.9,9999.9,654.8,bet placed
2019-12-22_1_02,6,3,9999.9,9999.9,421.0,bet placed
2019-12-22_1_02,9,3,9999.9,9326.5,461.3,bet placed
2019-12-22_1_02,12,3,9999.9,9999.9,654.8,bet placed
2019-12-22_1_03,1,6,9999.9,9999.9,560.7,bet placed
2019-12-22_1_03,1,9,9999.9,9080.9,493.3,bet placed
2019-12-22_1_03,2,9,9999.9,9997.6,704.4,bet placed
2019-12-22_1_03,6,1,9999.9,9999.9,560.7,bet placed
2019-12-22_1_06,2,11,9999.9,5941.1,320.8,bet placed
2019-12-22_1_06,7,12,9999.9,4998.3,263.5,bet placed
2019-12-22_1_06,9,11,9999.9,6308.6,406.1,bet placed
2019-12-22_1_06,9,12,9999.9,7223.5,296.7,bet placed
2019-12-22_1_09,6,10,9999.9,9999.9,614.3,bet placed
2019-12-22_1_09,6,11,9999.9,9999.9,400.6,bet placed
2019-12-22_1_09,6,12,9999.9,9999.9,1014.4,bet placed
2019-12-22_1_09,8,6,9999.9,9249.3,411.8,bet placed
2019-12-22_1_09,8,12,9999.9,9999.9,615.8,bet placed
2019-12-22_1_09,10,6,9999.9,9999.9,614.3,bet placed
2019-12-22_1_09,11,6,9999.9,9999.9,400.6,bet placed
2019-12-22_1_09,12,6,9999.9,9999.9,1014.4,bet placed
2019-12-22_1_09,12,8,9999.9,9999.9,615.8,bet placed
2022-01-21_3_01,13,6,9999.9,9219.4,1543.5,bet placed
2022-01-22_1_01,1,8,9999.9,6412.5,228.9,bet placed
2022-01-22_1_01,4,8,9999.9,9999.9,494.5,bet placed
2022-01-22_1_01,6,8,9999.9,7158.2,214.9,bet placed
2022-01-22_1_01,8,4,9999.9,9999.9,494.5,bet placed
2022-01-23_1_02,6,13,9999.9,6160.1,664.7,bet placed
2022-02-11_3_06,5,13,9999.9,5722.3,579.3,bet placed
2022-02-11_3_06,13,2,9999.9,4474.4,552.0,bet placed
2022-02-12_1_01,1,14,9999.9,9968.9,3107.2,bet placed
2022-02-12_1_01,5,14,9999.9,9999.9,1513.1,bet placed
2022-02-12_1_01,7,14,9999.9,6252.7,820.8,bet placed
2022-02-12_1_01,8,14,9999.9,2871.5,205.2,bet placed
2022-02-12_1_01,14,5,9999.9,9999.9,1513.1,bet placed
2022-02-12_1_02,2,11,9999.9,9999.9,524.0,bet placed
2022-02-12_1_02,2,14,9999.9,9999.9,1166.2,bet placed
2022-02-12_1_02,4,14,9999.9,6092.7,944.1,bet placed
2022-02-12_1_02,7,14,9999.9,7937.9,1486.9,bet placed
2022-02-12_1_02,8,11,9999.9,4857.1,619.6,bet placed
2022-02-12_1_02,9,11,9999.9,6521.8,540.7,bet placed
2022-02-12_1_02,11,2,9999.9,9999.9,524.0,bet placed
2022-02-12_1_02,11,14,9999.9,9852.0,963.2,bet placed
2022-02-12_1_02,14,2,9999.9,9999.9,1166.2,bet placed
2022-02-12_1_02,14,10,9999.9,7983.5,650.0,bet placed
2022-02-13_1_01,1,4,9999.9,5815.3,276.5,bet placed
2022-02-13_1_01,1,11,9999.9,9999.9,433.1,bet placed
2022-02-13_1_01,1,14,9999.9,9999.9,362.3,bet placed
2022-02-13_1_01,3,11,9999.9,9999.9,812.3,bet placed
2022-02-13_1_01,4,11,9999.9,9999.9,802.4,bet placed
2022-02-13_1_01,4,14,9999.9,9999.9,612.6,bet placed
2022-02-13_1_01,11,1,9999.9,9999.9,433.1,bet placed
2022-02-13_1_01,11,3,9999.9,9999.9,812.3,bet placed
2022-02-13_1_01,11,4,9999.9,9999.9,802.4,bet placed
2022-02-13_1_01,11,14,9999.9,9999.9,413.2,bet placed
2022-02-13_1_01,13,11,9999.9,5561.6,419.2,bet placed
2022-02-13_1_01,14,1,9999.9,9999.9,362.3,bet placed
2022-02-13_1_01,14,4,9999.9,9999.9,612.6,bet placed
2022-02-13_1_01,14,11,9999.9,9999.9,413.2,bet placed
2022-02-13_1_02,2,9,9999.9,9999.9,576.6,bet placed
2022-02-13_1_02,2,13,9999.9,7397.8,951.6,bet placed
2022-02-13_1_02,7,2,9999.9,8215.8,537.9,bet placed
2022-02-13_1_02,7,9,9999.9,9999.9,435.4,bet placed
2022-02-13_1_02,7,13,9999.9,9999.9,614.3,bet placed
2022-02-13_1_02,8,13,9999.9,5892.7,628.5,bet placed
2022-02-13_1_02,9,2,9999.9,9999.9,576.6,bet placed
2022-02-13_1_02,9,7,9999.9,9999.9,435.4,bet placed
2022-02-13_1_02,9,13,9999.9,9999.9,802.8,bet placed
2022-02-13_1_02,13,7,9999.9,9999.9,614.3,bet placed
2022-02-13_1_02,13,9,9999.9,9999.9,802.8,bet placed
2022-02-13_1_11,8,13,9999.9,5355.3,475.1,bet placed
2022-02-13_3_03,7,11,9999.9,7445.4,962.8,bet placed
2022-02-13_3_03,14,5,9999.9,9070.8,632.3,bet placed
2022-02-18_3_01,1,11,9999.9,4385.1,657.9,bet placed
2022-02-18_3_01,5,11,9999.9,8128.5,1020.0,bet placed
2022-02-18_3_01,5,12,9999.9,9999.9,921.8,bet placed
2022-02-18_3_01,6,12,9999.9,2590.2,824.8,bet placed
2022-02-18_3_01,7,12,9999.9,2236.7,897.8,bet placed
2022-02-18_3_01,8,14,9999.9,9999.9,324.0,bet placed
2022-02-18_3_01,10,12,9999.9,4031.5,387.4,bet placed
2022-02-18_3_01,11,14,9999.9,9999.9,1759.0,bet placed
2022-02-18_3_01,12,5,9999.9,9999.9,921.8,bet placed
2022-02-18_3_01,12,14,9999.9,9999.9,1231.3,bet placed
2022-02-18_3_01,14,8,9999.9,9999.9,324.0,bet placed
2022-02-18_3_01,14,11,9999.9,9999.9,1759.0,bet placed
2022-02-18_3_01,14,12,9999.9,9999.9,1231.3,bet placed
2022-02-18_3_06,7,12,9999.9,4918.6,795.8,bet placed
2022-02-18_3_06,9,12,9999.9,5572.1,335.6,bet placed
2022-02-18_3_06,10,12,9999.9,4646.1,287.1,bet placed
2022-02-19_1_01,1,10,9999.9,9999.9,544.7,bet placed
2022-02-19_1_01,10,1,9999.9,9999.9,544.7,bet placed
2022-02-19_1_01,10,13,9999.9,9999.9,766.3,bet placed
2022-02-19_1_01,13,1,9999.9,9078.5,1060.7,bet placed
2022-02-19_1_01,13,7,9999.9,5274.2,433.4,bet placed
2022-02-19_1_01,13,10,9999.9,9999.9,766.3,bet placed
2022-02-19_1_02,2,11,9999.9,9999.9,587.7,bet placed
2022-02-19_1_02,5,11,9999.9,9999.9,378.8,bet placed
2022-02-19_1_02,11,2,9999.9,9999.9,587.7,bet placed
2022-02-19_1_02,11,5,9999.9,9999.9,378.8,bet placed
2022-02-20_1_01,1,7,9999.9,9999.9,517.4,bet placed
2022-02-20_1_01,1,13,9999.9,9999.9,783.1,bet placed
2022-02-20_1_01,5,13,9999.9,9999.9,963.1,bet placed
2022-02-20_1_01,6,9,9999.9,8445.8,764.9,bet placed
2022-02-20_1_01,7,1,9999.9,9999.9,517.4,bet placed
2022-02-20_1_01,7,13,9999.9,9999.9,1403.7,bet placed
2022-02-20_1_01,9,13,9999.9,9999.9,1759.3,bet placed
2022-02-20_1_01,12,6,9999.9,6859.7,550.9,bet placed
2022-02-20_1_01,13,1,9999.9,9999.9,783.1,bet placed
2022-02-20_1_01,13,5,9999.9,9999.9,963.1,bet placed
2022-02-20_1_01,13,6,9999.9,6827.7,1759.3,bet placed
2022-02-20_1_01,13,7,9999.9,9999.9,1403.7,bet placed
2022-02-20_1_01,13,9,9999.9,9999.9,1759.3,bet placed
2022-02-20_1_01,14,6,9999.9,6859.7,832.5,bet placed
2022-02-20_1_02,2,7,9999.9,9999.9,475.3,bet placed
2022-02-20_1_02,2,8,9999.9,9999.9,601.1,bet placed
2022-02-20_1_02,2,10,9999.9,5734.2,1101.3,bet placed
2022-02-20_1_02,2,14,9999.9,9999.9,1521.4,bet placed
2022-02-20_1_02,3,10,9999.9,7855.0,330.5,bet placed
2022-02-20_1_02,4,8,9999.9,8516.1,520.6,bet placed
2022-02-20_1_02,4,10,9999.9,9999.9,1726.1,bet placed
2022-02-20_1_02,4,14,9999.9,9999.9,628.0,bet placed
2022-02-20_1_02,5,10,9999.9,5792.1,681.7,bet placed
2022-02-20_1_02,5,14,9999.9,2343.7,266.2,bet placed
2022-02-20_1_02,6,10,9999.9,3707.4,845.7,bet placed
2022-02-20_1_02,7,2,9999.9,9999.9,475.3,bet placed
2022-02-20_1_02,7,10,9999.9,9999.9,1101.3,bet placed
2022-02-20_1_02,7,14,9999.9,9999.9,475.3,bet placed
2022-02-20_1_02,8,2,9999.9,9999.9,601.1,bet placed
2022-02-20_1_02,8,10,9999.9,9999.9,573.1,bet placed
2022-02-20_1_02,8,14,9999.9,9999.9,561.1,bet placed
2022-02-20_1_02,9,10,9999.9,4300.6,345.6,bet placed
2022-02-20_1_02,10,4,9999.9,9999.9,1726.1,bet placed
2022-02-20_1_02,10,7,9999.9,9999.9,1101.3,bet placed
2022-02-20_1_02,10,8,9999.9,9999.9,573.1,bet placed
2022-02-20_1_02,10,14,9999.9,9999.9,1007.4,bet placed
2022-02-20_1_02,13,10,9999.9,3270.4,362.2,bet placed
2022-02-20_1_02,14,2,9999.9,9999.9,1521.4,bet placed
2022-02-20_1_02,14,4,9999.9,9999.9,628.0,bet placed
2022-02-20_1_02,14,7,9999.9,9999.9,475.3,bet placed
2022-02-20_1_02,14,8,9999.9,9999.9,561.1,bet placed
2022-02-20_1_02,14,10,9999.9,9999.9,1007.4,bet placed
2022-02-20_1_03,5,13,9999.9,5929.9,617.1,bet placed
2022-02-20_1_03,9,13,9999.9,9999.9,658.0,bet placed
2022-02-20_1_03,10,13,9999.9,9999.9,601.3,bet placed
2022-02-20_1_03,11,13,9999.9,6742.2,539.8,bet placed
2022-02-20_1_03,13,9,9999.9,9999.9,658.0,bet placed
2022-02-20_1_03,13,10,9999.9,9999.9,601.3,bet placed
2022-02-20_1_09,4,13,9999.9,9999.9,649.1,bet placed
2022-02-20_1_09,8,13,9999.9,9500.3,805.0,bet placed
2022-02-20_1_09,10,4,9999.9,8873.9,882.7,bet placed
2022-02-20_1_09,13,4,9999.9,9999.9,649.1,bet placed
2022-02-20_1_10,1,13,9999.9,3283.9,289.9,bet placed
2022-02-20_1_10,6,13,9999.9,7601.6,571.6,bet placed
2022-02-20_1_10,11,13,9999.9,6399.5,407.0,bet placed
2022-02-20_1_11,6,1,9999.9,5903.5,438.3,bet placed
2022-02-20_1_11,6,2,9999.9,6065.7,318.9,bet placed
2022-02-20_1_11,10,1,9999.9,5621.4,268.6,bet placed
2022-02-20_1_11,12,1,9999.9,8960.1,502.5,bet placed
2022-02-20_3_01,3,7,9999.9,5782.5,571.8,bet placed
2022-02-20_3_01,5,7,9999.9,6623.6,835.4,bet placed
2022-02-20_3_01,5,13,9999.9,9381.0,678.3,bet placed
2022-02-20_3_01,5,14,9999.9,9999.9,901.4,bet placed
2022-02-20_3_01,7,9,9999.9,9999.9,439.7,bet placed
2022-02-20_3_01,7,11,9999.9,9999.9,1470.0,bet placed
2022-02-20_3_01,7,12,9999.9,9999.9,1327.6,bet placed
2022-02-20_3_01,7,13,9999.9,9999.9,1073.7,bet placed
2022-02-20_3_01,7,14,9999.9,9999.9,1073.7,bet placed
2022-02-20_3_01,9,7,9999.9,9999.9,439.7,bet placed
2022-02-20_3_01,10,7,9999.9,4650.6,369.5,bet placed
2022-02-20_3_01,11,7,9999.9,9999.9,1470.0,bet placed
2022-02-20_3_01,11,14,9999.9,8035.9,736.6,bet placed
2022-02-20_3_01,12,7,9999.9,9999.9,1327.6,bet placed
2022-02-20_3_01,12,14,9999.9,9999.9,679.6,bet placed
2022-02-20_3_01,13,7,9999.9,9999.9,1073.7,bet placed
2022-02-20_3_01,14,5,9999.9,9999.9,901.4,bet placed
2022-02-20_3_01,14,7,9999.9,9999.9,1073.7,bet placed
2022-02-20_3_01,14,12,9999.9,9999.9,679.6,bet placed
2022-02-20_3_05,13,4,9999.9,7605.8,796.6,bet placed
2022-02-26_1_01,1,12,9999.9,5131.6,885.1,bet placed
2022-02-26_1_01,5,12,9999.9,9999.9,820.0,bet placed
2022-02-26_1_01,7,12,9999.9,5066.6,708.1,bet placed
2022-02-26_1_01,10,12,9999.9,9999.9,790.9,bet placed
